timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
69.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,0.0,0.0
70.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0,0.0,0.0
71.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0,0.0,0.0
72.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0
73.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,0.0,0.0
74.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,21.0,0.0,0.0
75.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,22.0,0.0,0.0
76.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,23.0,0.0,0.0
77.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,0.0,0.0
78.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0,0.0,0.0
79.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0,0.0,0.0
80.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0
81.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,0.0,0.0
82.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,21.0,0.0,0.0
83.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,22.0,0.0,0.0
84.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,23.0,0.0,0.0
85.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0,0.0,0.0
86.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,15.2,15.2,0.0,0.0
87.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,10.75,10.75,0.0,0.0
88.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
89.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
90.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0
91.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0
92.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
93.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
