total_traffic_ops,north_light,south_light,east_light,west_light,north_queue_size,north_current_wait_time,south_queue_size,south_current_wait_time,east_queue_size,east_current_wait_time,west_queue_size,west_current_wait_time
3827,1,1,0,0,1,1.0,0,1.0,1,1.0,3,8.0
3828,1,1,0,0,0,1.0,0,0.0,1,2.0,3,9.0
3829,1,1,0,0,0,0.0,1,0.0,1,3.0,3,10.0
3830,1,1,0,0,1,0.0,1,1.0,1,4.0,3,11.0
3831,1,1,0,0,1,1.0,0,1.0,2,5.0,4,12.0
3832,1,1,0,0,0,1.0,1,0.0,2,3.5,4,10.0
3833,1,1,0,0,0,0.0,0,1.0,2,4.5,4,11.0
3834,1,1,0,0,1,0.0,1,0.0,3,5.5,4,12.0
3835,1,1,0,0,0,1.0,1,1.0,3,4.666666666666667,4,13.0
3836,1,1,0,0,0,0.0,0,1.0,3,5.666666666666667,4,14.0
3837,1,1,0,0,0,0.0,1,0.0,4,6.666666666666667,4,15.0
3838,1,1,0,0,0,0.0,1,1.0,4,6.0,5,16.0
3839,1,1,0,0,1,0.0,0,1.0,4,7.0,5,13.8
3840,1,1,0,0,0,1.0,0,0.0,4,8.0,5,14.8
3841,1,1,0,0,0,0.0,1,0.0,4,9.0,5,15.8
3842,1,1,0,0,0,0.0,0,1.0,4,10.0,5,16.8
3843,1,1,0,0,1,0.0,0,0.0,4,11.0,5,17.8
3844,1,1,0,0,0,1.0,0,0.0,5,12.0,5,18.8
3845,1,1,0,0,0,0.0,0,0.0,5,10.6,5,19.8
3846,1,1,0,0,0,0.0,1,0.0,5,11.6,6,20.8
3847,1,1,0,0,0,0.0,1,1.0,5,12.6,6,18.333333333333332
3848,0,0,1,1,0,0.0,0,1.0,5,13.6,6,19.333333333333332
3849,0,0,1,1,1,0.0,1,0.0,4,14.6,6,20.333333333333332
3850,0,0,1,1,1,1.0,1,1.0,3,13.5,5,15.833333333333334
3851,0,0,1,1,2,2.0,1,2.0,2,12.666666666666666,5,13.4
3852,0,0,1,1,3,2.0,2,3.0,2,11.5,4,9.0
3853,0,0,1,1,4,2.3333333333333335,3,2.5,1,5.0,3,7.0
3854,0,0,1,1,5,2.75,4,2.6666666666666665,0,2.0,2,5.333333333333333
3855,0,0,1,1,5,3.2,5,3.0,0,0.0,1,5.0
3856,0,0,1,1,5,4.2,5,3.4,0,0.0,0,5.0
3857,0,0,1,1,5,5.2,5,4.4,0,0.0,0,0.0
3858,1,1,0,0,6,6.2,6,5.4,0,0.0,0,0.0
3859,1,1,0,0,5,6.166666666666667,6,5.5,0,0.0,0,0.0
3860,1,1,0,0,4,6.4,5,4.833333333333333,0,0.0,0,0.0
3861,1,1,0,0,3,6.75,4,5.2,0,0.0,0,0.0
3862,1,1,0,0,2,7.0,3,5.5,1,0.0,0,0.0
3863,1,1,0,0,1,7.0,2,5.666666666666667,1,1.0,0,0.0
3864,1,1,0,0,0,6.0,2,5.5,1,2.0,1,0.0
3865,1,1,0,0,1,0.0,1,3.5,1,3.0,1,1.0
3866,1,1,0,0,0,1.0,1,2.0,2,4.0,1,2.0
3867,1,1,0,0,1,0.0,1,1.0,2,3.0,1,3.0
3868,1,1,0,0,1,1.0,1,1.0,2,4.0,2,4.0
3869,1,1,0,0,0,1.0,0,1.0,2,5.0,2,3.0
3870,1,1,0,0,0,0.0,1,0.0,2,6.0,3,4.0
3871,1,1,0,0,0,0.0,1,1.0,2,7.0,3,3.6666666666666665
3872,1,1,0,0,0,0.0,0,1.0,2,8.0,3,4.666666666666667
3873,1,1,0,0,0,0.0,1,0.0,2,9.0,3,5.666666666666667
3874,1,1,0,0,0,0.0,0,1.0,3,10.0,4,6.666666666666667
3875,1,1,0,0,1,0.0,0,0.0,4,7.666666666666667,4,6.0
3876,1,1,0,0,0,1.0,1,0.0,4,6.75,5,7.0
3877,1,1,0,0,1,0.0,1,1.0,4,7.75,5,6.6
3878,1,1,0,0,0,1.0,0,1.0,4,8.75,5,7.6
3879,1,1,0,0,0,0.0,0,0.0,4,9.75,5,8.6
3880,1,1,0,0,0,0.0,1,0.0,4,10.75,5,9.6
3881,1,1,0,0,0,0.0,0,1.0,4,11.75,5,10.6
3882,1,1,0,0,0,0.0,0,0.0,4,12.75,5,11.6
3883,1,1,0,0,0,0.0,1,0.0,4,13.75,5,12.6
3884,1,1,0,0,1,0.0,1,1.0,4,14.75,5,13.6
3885,1,1,0,0,0,1.0,1,1.0,4,15.75,6,14.6
3886,1,1,0,0,0,0.0,0,1.0,4,16.75,6,13.166666666666666
3887,1,1,0,0,1,0.0,1,0.0,4,17.75,6,14.166666666666666
3888,1,1,0,0,0,1.0,0,1.0,4,18.75,6,15.166666666666666
3889,1,1,0,0,1,0.0,0,0.0,4,19.75,7,16.166666666666668
3890,0,0,1,1,0,1.0,0,0.0,4,20.75,7,14.857142857142858
3891,0,0,1,1,1,0.0,0,0.0,3,21.75,6,15.857142857142858
3892,0,0,1,1,2,1.0,0,0.0,2,20.333333333333332,5,15.0
3893,0,0,1,1,3,1.5,0,0.0,1,18.5,5,14.2
3894,0,0,1,1,3,2.0,1,0.0,0,19.0,5,10.6
3895,0,0,1,1,4,3.0,1,1.0,0,0.0,4,7.6
3896,0,0,1,1,5,3.25,1,2.0,0,0.0,3,5.75
3897,0,0,1,1,6,3.6,1,3.0,0,0.0,2,5.0
3898,0,0,1,1,6,4.0,2,4.0,0,0.0,1,4.5
3899,0,0,1,1,6,5.0,2,3.0,0,0.0,0,5.0
3900,0,0,1,1,7,6.0,3,4.0,1,0.0,0,0.0
3901,1,1,0,0,8,6.142857142857143,4,3.6666666666666665,0,1.0,0,0.0
3902,1,1,0,0,7,6.375,3,3.75,0,0.0,0,0.0
3903,1,1,0,0,7,6.714285714285714,3,3.3333333333333335,0,0.0,0,0.0
3904,1,1,0,0,6,6.142857142857143,2,2.6666666666666665,0,0.0,0,0.0
3905,1,1,0,0,6,6.333333333333333,2,3.0,0,0.0,1,0.0
3906,1,1,0,0,6,5.666666666666667,1,2.0,0,0.0,1,1.0
3907,1,1,0,0,5,5.0,0,2.0,1,0.0,1,2.0
3908,1,1,0,0,4,5.0,0,0.0,2,1.0,1,3.0
3909,1,1,0,0,3,5.25,0,0.0,2,1.5,1,4.0
3910,1,1,0,0,2,5.333333333333333,0,0.0,2,2.5,1,5.0
3911,1,1,0,0,2,5.5,1,0.0,2,3.5,1,6.0
3912,1,1,0,0,1,3.5,0,1.0,2,4.5,1,7.0
3913,1,1,0,0,0,2.0,0,0.0,2,5.5,1,8.0
3914,1,1,0,0,0,0.0,1,0.0,2,6.5,1,9.0
3915,1,1,0,0,1,0.0,0,1.0,3,7.5,1,10.0
3916,1,1,0,0,1,1.0,1,0.0,4,6.0,1,11.0
3917,1,1,0,0,1,1.0,1,1.0,4,5.5,1,12.0
3918,1,1,0,0,1,1.0,0,1.0,4,6.5,1,13.0
3919,1,1,0,0,0,1.0,0,0.0,4,7.5,2,14.0
3920,1,1,0,0,0,0.0,1,0.0,4,8.5,2,8.0
3921,1,1,0,0,0,0.0,0,1.0,4,9.5,2,9.0
3922,1,1,0,0,1,0.0,1,0.0,4,10.5,3,10.0
3923,1,1,0,0,1,1.0,1,1.0,4,11.5,3,7.666666666666667
3924,1,1,0,0,0,1.0,1,1.0,4,12.5,4,8.666666666666666
3925,1,1,0,0,1,0.0,0,1.0,4,13.5,4,7.5
3926,1,1,0,0,1,1.0,0,0.0,4,14.5,4,8.5
3927,1,1,0,0,1,1.0,1,0.0,4,15.5,4,9.5
3928,1,1,0,0,1,1.0,0,1.0,4,16.5,4,10.5
3929,1,1,0,0,1,1.0,0,0.0,4,17.5,4,11.5
3930,1,1,0,0,0,1.0,1,0.0,4,18.5,4,12.5
3931,1,1,0,0,1,0.0,1,1.0,4,19.5,5,13.5
3932,1,1,0,0,1,1.0,1,1.0,4,20.5,5,11.8
3933,1,1,0,0,0,1.0,1,1.0,4,21.5,5,12.8
3934,1,1,0,0,0,0.0,1,1.0,4,22.5,5,13.8
3935,1,1,0,0,1,0.0,0,1.0,5,23.5,5,14.8
3936,1,1,0,0,1,1.0,1,0.0,5,19.8,5,15.8
3937,1,1,0,0,0,1.0,1,1.0,5,20.8,5,16.8
3938,1,1,0,0,1,0.0,1,1.0,5,21.8,5,17.8
3939,1,1,0,0,0,1.0,1,1.0,5,22.8,5,18.8
3940,1,1,0,0,0,0.0,0,1.0,5,23.8,5,19.8
3941,1,1,0,0,0,0.0,0,0.0,5,24.8,5,20.8
3942,1,1,0,0,1,0.0,1,0.0,5,25.8,5,21.8
3943,1,1,0,0,1,1.0,0,1.0,5,26.8,5,22.8
3944,1,1,0,0,1,1.0,0,0.0,5,27.8,5,23.8
3945,1,1,0,0,1,1.0,1,0.0,5,28.8,5,24.8
3946,1,1,0,0,0,1.0,1,1.0,5,29.8,6,25.8
3947,1,1,0,0,1,0.0,0,1.0,5,30.8,6,22.5
3948,1,1,0,0,1,1.0,1,0.0,5,31.8,7,23.5
3949,0,0,1,1,0,1.0,0,1.0,5,32.8,7,21.142857142857142
3950,0,0,1,1,1,0.0,1,0.0,4,33.8,7,22.142857142857142
3951,0,0,1,1,1,1.0,1,1.0,3,32.5,6,16.714285714285715
3952,0,0,1,1,2,2.0,1,2.0,2,30.0,5,15.166666666666666
3953,0,0,1,1,2,2.0,1,3.0,2,27.5,4,13.2
3954,0,0,1,1,3,3.0,1,4.0,1,10.0,3,10.25
3955,0,0,1,1,3,3.0,1,5.0,0,2.0,2,7.0
3956,0,0,1,1,3,4.0,1,6.0,0,0.0,2,7.0
3957,0,0,1,1,3,5.0,1,7.0,0,0.0,2,4.0
3958,0,0,1,1,3,6.0,1,8.0,0,0.0,1,1.5
3959,0,0,1,1,4,7.0,1,9.0,0,0.0,0,2.0
3960,0,0,1,1,5,6.25,2,10.0,1,0.0,0,0.0
3961,0,0,1,1,6,6.0,3,6.0,0,1.0,0,0.0
3962,1,1,0,0,7,6.0,4,5.0,0,0.0,0,0.0
3963,1,1,0,0,7,6.142857142857143,4,4.75,0,0.0,0,0.0
3964,1,1,0,0,7,5.285714285714286,3,2.5,0,0.0,0,0.0
3965,1,1,0,0,7,4.571428571428571,2,3.0,0,0.0,1,0.0
3966,1,1,0,0,6,4.0,1,3.5,0,0.0,1,1.0
3967,1,1,0,0,6,4.5,1,4.0,1,0.0,1,2.0
3968,1,1,0,0,5,4.333333333333333,0,1.0,1,1.0,2,3.0
3969,1,1,0,0,4,4.8,1,0.0,1,2.0,2,2.5
3970,1,1,0,0,3,5.25,1,1.0,1,3.0,2,3.5
3971,1,1,0,0,3,5.666666666666667,1,1.0,1,4.0,2,4.5
3972,1,1,0,0,3,4.333333333333333,1,1.0,1,5.0,2,5.5
3973,1,1,0,0,2,3.0,0,1.0,1,6.0,2,6.5
3974,1,1,0,0,1,2.5,1,0.0,1,7.0,2,7.5
3975,1,1,0,0,1,3.0,1,1.0,1,8.0,2,8.5
3976,1,1,0,0,0,1.0,0,1.0,1,9.0,3,9.5
3977,1,1,0,0,0,0.0,1,0.0,1,10.0,4,7.333333333333333
3978,1,1,0,0,0,0.0,0,1.0,1,11.0,4,6.5
3979,1,1,0,0,0,0.0,1,0.0,1,12.0,4,7.5
3980,1,1,0,0,0,0.0,1,1.0,1,13.0,4,8.5
3981,1,1,0,0,0,0.0,0,1.0,1,14.0,4,9.5
3982,1,1,0,0,1,0.0,0,0.0,1,15.0,4,10.5
3983,1,1,0,0,0,1.0,0,0.0,1,16.0,4,11.5
3984,1,1,0,0,1,0.0,1,0.0,2,17.0,4,12.5
3985,1,1,0,0,1,1.0,1,1.0,2,9.5,4,13.5
3986,1,1,0,0,0,1.0,1,1.0,2,10.5,4,14.5
3987,1,1,0,0,1,0.0,1,1.0,2,11.5,4,15.5
3988,1,1,0,0,0,1.0,0,1.0,2,12.5,5,16.5
3989,1,1,0,0,0,0.0,0,0.0,2,13.5,6,14.2
3990,1,1,0,0,1,0.0,1,0.0,2,14.5,6,12.833333333333334
3991,1,1,0,0,0,1.0,0,1.0,2,15.5,6,13.833333333333334
3992,1,1,0,0,1,0.0,1,0.0,2,16.5,6,14.833333333333334
3993,1,1,0,0,0,1.0,0,1.0,2,17.5,6,15.833333333333334
3994,1,1,0,0,1,0.0,0,0.0,2,18.5,7,16.833333333333332
3995,1,1,0,0,0,1.0,0,0.0,2,19.5,7,15.428571428571429
3996,1,1,0,0,1,0.0,1,0.0,2,20.5,7,16.428571428571427
3997,1,1,0,0,0,1.0,0,1.0,2,21.5,7,17.428571428571427
3998,1,1,0,0,0,0.0,1,0.0,2,22.5,7,18.428571428571427
3999,1,1,0,0,0,0.0,1,1.0,2,23.5,7,19.428571428571427
4000,1,1,0,0,1,0.0,0,1.0,2,24.5,7,20.428571428571427
4001,1,1,0,0,0,1.0,0,0.0,2,25.5,7,21.428571428571427
4002,1,1,0,0,0,0.0,0,0.0,3,26.5,7,22.428571428571427
4003,1,1,0,0,0,0.0,0,0.0,3,18.666666666666668,7,23.428571428571427
4004,1,1,0,0,0,0.0,0,0.0,3,19.666666666666668,7,24.428571428571427
4005,1,1,0,0,1,0.0,0,0.0,3,20.666666666666668,7,25.428571428571427
4006,1,1,0,0,1,1.0,0,0.0,3,21.666666666666668,7,26.428571428571427
4007,1,1,0,0,1,1.0,0,0.0,3,22.666666666666668,8,27.428571428571427
4008,1,1,0,0,0,1.0,1,0.0,3,23.666666666666668,8,25.0
4009,1,1,0,0,0,0.0,1,1.0,3,24.666666666666668,8,26.0
4010,1,1,0,0,1,0.0,1,1.0,3,25.666666666666668,8,27.0
4011,0,0,1,1,0,1.0,1,1.0,4,26.666666666666668,8,28.0
4012,0,0,1,1,1,0.0,1,1.0,3,21.0,7,29.0
4013,0,0,1,1,1,1.0,1,2.0,2,14.0,6,27.428571428571427
4014,0,0,1,1,2,2.0,2,3.0,1,7.5,6,25.5
4015,0,0,1,1,2,2.0,2,2.5,0,4.0,5,20.166666666666668
4016,0,0,1,1,3,3.0,2,3.5,0,0.0,4,17.6
4017,0,0,1,1,3,3.0,3,4.5,0,0.0,3,16.0
4018,0,0,1,1,3,4.0,4,4.0,0,0.0,2,13.0
4019,0,0,1,1,3,5.0,5,4.0,0,0.0,1,8.5
4020,0,0,1,1,3,6.0,5,4.2,0,0.0,0,6.0
4021,0,0,1,1,4,7.0,6,5.2,1,0.0,0,0.0
4022,1,1,0,0,5,6.25,6,5.333333333333333,0,1.0,0,0.0
4023,1,1,0,0,5,6.0,5,6.333333333333333,0,0.0,0,0.0
4024,1,1,0,0,4,4.8,4,6.2,0,0.0,0,0.0
4025,1,1,0,0,3,4.5,3,6.25,0,0.0,1,0.0
4026,1,1,0,0,3,4.0,2,6.666666666666667,1,0.0,1,1.0
4027,1,1,0,0,2,3.3333333333333335,1,7.0,1,1.0,1,2.0
4028,1,1,0,0,1,3.5,0,7.0,1,2.0,1,3.0
4029,1,1,0,0,1,3.0,1,0.0,1,3.0,2,4.0
4030,1,1,0,0,1,1.0,0,1.0,1,4.0,2,3.0
4031,1,1,0,0,0,1.0,1,0.0,1,5.0,2,4.0
4032,1,1,0,0,0,0.0,1,1.0,1,6.0,2,5.0
4033,1,1,0,0,1,0.0,1,1.0,1,7.0,2,6.0
4034,1,1,0,0,1,1.0,0,1.0,1,8.0,2,7.0
4035,1,1,0,0,0,1.0,0,0.0,1,9.0,2,8.0
4036,1,1,0,0,1,0.0,0,0.0,1,10.0,2,9.0
4037,1,1,0,0,1,1.0,1,0.0,1,11.0,2,10.0
4038,1,1,0,0,0,1.0,0,1.0,1,12.0,2,11.0
4039,1,1,0,0,0,0.0,1,0.0,1,13.0,3,12.0
4040,1,1,0,0,0,0.0,1,1.0,1,14.0,4,9.0
4041,1,1,0,0,0,0.0,0,1.0,1,15.0,5,7.75
4042,1,1,0,0,1,0.0,1,0.0,1,16.0,5,7.2
4043,1,1,0,0,0,1.0,0,1.0,1,17.0,5,8.2
4044,1,1,0,0,1,0.0,0,0.0,1,18.0,6,9.2
4045,1,1,0,0,0,1.0,1,0.0,2,19.0,6,8.666666666666666
4046,1,1,0,0,1,0.0,0,1.0,3,10.5,6,9.666666666666666
4047,1,1,0,0,0,1.0,1,0.0,3,8.0,6,10.666666666666666
4048,1,1,0,0,1,0.0,1,1.0,3,9.0,7,11.666666666666666
4049,1,1,0,0,1,1.0,0,1.0,3,10.0,7,11.0
4050,1,1,0,0,0,1.0,1,0.0,3,11.0,7,12.0
4051,1,1,0,0,0,0.0,1,1.0,3,12.0,7,13.0
4052,1,1,0,0,1,0.0,1,1.0,3,13.0,7,14.0
4053,0,0,1,1,0,1.0,0,1.0,4,14.0,7,15.0
4054,0,0,1,1,1,0.0,1,0.0,3,11.5,6,16.0
4055,0,0,1,1,1,1.0,2,1.0,2,7.0,5,14.833333333333334
4056,0,0,1,1,1,2.0,3,1.5,1,6.5,4,13.6
4057,0,0,1,1,1,3.0,3,2.0,0,4.0,3,13.75
4058,0,0,1,1,2,4.0,3,3.0,1,0.0,2,13.666666666666666
4059,0,0,1,1,3,3.0,4,4.0,0,1.0,1,13.0
4060,0,0,1,1,3,3.0,4,4.0,0,0.0,0,12.0
4061,0,0,1,1,3,4.0,4,5.0,0,0.0,0,0.0
4062,0,0,1,1,4,5.0,5,6.0,0,0.0,0,0.0
4063,0,0,1,1,4,4.75,6,5.8,0,0.0,0,0.0
4064,1,1,0,0,5,5.75,6,5.833333333333333,0,0.0,0,0.0
4065,1,1,0,0,5,5.6,5,6.833333333333333,0,0.0,0,0.0
4066,1,1,0,0,4,4.4,4,7.0,0,0.0,0,0.0
4067,1,1,0,0,4,4.5,3,7.0,0,0.0,0,0.0
4068,1,1,0,0,3,3.5,3,6.666666666666667,0,0.0,0,0.0
4069,1,1,0,0,2,3.6666666666666665,3,4.666666666666667,0,0.0,0,0.0
4070,1,1,0,0,2,4.0,3,3.3333333333333335,0,0.0,0,0.0
4071,1,1,0,0,1,2.5,3,2.0,1,0.0,0,0.0
4072,1,1,0,0,0,2.0,3,2.0,1,1.0,0,0.0
4073,1,1,0,0,1,0.0,2,2.0,1,2.0,0,0.0
4074,1,1,0,0,0,1.0,1,2.5,1,3.0,0,0.0
4075,1,1,0,0,0,0.0,0,3.0,1,4.0,0,0.0
4076,1,1,0,0,0,0.0,1,0.0,2,5.0,0,0.0
4077,1,1,0,0,1,0.0,0,1.0,3,3.5,0,0.0
4078,1,1,0,0,0,1.0,1,0.0,3,3.3333333333333335,0,0.0
4079,1,1,0,0,1,0.0,1,1.0,3,4.333333333333333,0,0.0
4080,1,1,0,0,1,1.0,0,1.0,3,5.333333333333333,0,0.0
4081,1,1,0,0,1,1.0,0,0.0,3,6.333333333333333,0,0.0
4082,1,1,0,0,0,1.0,0,0.0,3,7.333333333333333,0,0.0
4083,1,1,0,0,0,0.0,0,0.0,3,8.333333333333334,0,0.0
4084,1,1,0,0,0,0.0,0,0.0,3,9.333333333333334,1,0.0
4085,1,1,0,0,0,0.0,0,0.0,3,10.333333333333334,1,1.0
4086,1,1,0,0,0,0.0,1,0.0,4,11.333333333333334,1,2.0
4087,1,1,0,0,0,0.0,1,1.0,4,9.5,1,3.0
4088,1,1,0,0,0,0.0,0,1.0,4,10.5,1,4.0
4089,1,1,0,0,0,0.0,1,0.0,4,11.5,1,5.0
4090,1,1,0,0,1,0.0,0,1.0,4,12.5,2,6.0
4091,1,1,0,0,0,1.0,1,0.0,5,13.5,2,4.0
4092,1,1,0,0,0,0.0,1,1.0,5,11.8,2,5.0
4093,1,1,0,0,1,0.0,1,1.0,5,12.8,2,6.0
4094,1,1,0,0,0,1.0,0,1.0,5,13.8,2,7.0
4095,1,1,0,0,0,0.0,0,0.0,5,14.8,3,8.0
4096,1,1,0,0,1,0.0,1,0.0,5,15.8,4,6.333333333333333
4097,1,1,0,0,1,1.0,1,1.0,5,16.8,5,5.75
4098,1,1,0,0,1,1.0,0,1.0,5,17.8,5,5.6
4099,1,1,0,0,0,1.0,0,0.0,5,18.8,5,6.6
4100,1,1,0,0,1,0.0,1,0.0,5,19.8,5,7.6
4101,1,1,0,0,0,1.0,0,1.0,5,20.8,5,8.6
4102,1,1,0,0,1,0.0,0,0.0,5,21.8,5,9.6
4103,1,1,0,0,1,1.0,1,0.0,5,22.8,5,10.6
4104,1,1,0,0,1,1.0,0,1.0,5,23.8,5,11.6
4105,0,0,1,1,0,1.0,1,0.0,6,24.8,6,12.6
4106,0,0,1,1,1,0.0,2,1.0,6,21.666666666666668,5,11.5
4107,0,0,1,1,1,1.0,2,1.5,5,16.833333333333332,4,10.4
4108,0,0,1,1,1,2.0,2,2.5,4,15.0,3,9.75
4109,0,0,1,1,2,3.0,3,3.5,3,12.0,2,9.666666666666666
4110,0,0,1,1,3,2.5,4,3.3333333333333335,2,9.333333333333334,2,9.0
4111,0,0,1,1,4,2.6666666666666665,4,3.5,1,5.5,1,3.5
4112,0,0,1,1,4,3.0,5,4.5,1,6.0,0,2.0
4113,0,0,1,1,4,4.0,5,4.6,0,1.0,0,0.0
4114,0,0,1,1,4,5.0,6,5.6,0,0.0,0,0.0
4115,1,1,0,0,4,6.0,7,5.666666666666667,0,0.0,0,0.0
4116,1,1,0,0,3,7.0,6,5.857142857142857,0,0.0,0,0.0
4117,1,1,0,0,3,7.0,6,6.0,0,0.0,0,0.0
4118,1,1,0,0,3,5.333333333333333,5,5.166666666666667,0,0.0,0,0.0
4119,1,1,0,0,2,3.6666666666666665,5,5.4,1,0.0,0,0.0
4120,1,1,0,0,2,2.5,5,4.6,1,1.0,0,0.0
4121,1,1,0,0,1,2.0,4,4.0,1,2.0,0,0.0
4122,1,1,0,0,1,2.0,3,4.25,1,3.0,0,0.0
4123,1,1,0,0,0,1.0,3,4.333333333333333,1,4.0,0,0.0
4124,1,1,0,0,1,0.0,3,3.3333333333333335,2,5.0,0,0.0
4125,1,1,0,0,1,1.0,2,2.6666666666666665,2,3.5,1,0.0
4126,1,1,0,0,1,1.0,1,2.5,2,4.5,1,1.0
4127,1,1,0,0,0,1.0,0,3.0,2,5.5,1,2.0
4128,1,1,0,0,1,0.0,1,0.0,2,6.5,1,3.0
4129,1,1,0,0,0,1.0,1,1.0,2,7.5,1,4.0
4130,1,1,0,0,1,0.0,1,1.0,2,8.5,1,5.0
4131,1,1,0,0,0,1.0,1,1.0,2,9.5,1,6.0
4132,1,1,0,0,1,0.0,1,1.0,2,10.5,1,7.0
4133,1,1,0,0,1,1.0,0,1.0,2,11.5,1,8.0
4134,1,1,0,0,1,1.0,0,0.0,3,12.5,1,9.0
4135,1,1,0,0,0,1.0,1,0.0,3,9.333333333333334,1,10.0
4136,1,1,0,0,1,0.0,0,1.0,3,10.333333333333334,1,11.0
4137,1,1,0,0,1,1.0,0,0.0,3,11.333333333333334,2,12.0
4138,1,1,0,0,0,1.0,0,0.0,3,12.333333333333334,2,7.0
4139,1,1,0,0,0,0.0,0,0.0,3,13.333333333333334,2,8.0
4140,1,1,0,0,1,0.0,1,0.0,3,14.333333333333334,2,9.0
4141,1,1,0,0,1,1.0,1,1.0,3,15.333333333333334,3,10.0
4142,1,1,0,0,0,1.0,1,1.0,3,16.333333333333332,3,7.666666666666667
4143,1,1,0,0,1,0.0,1,1.0,4,17.333333333333332,3,8.666666666666666
4144,1,1,0,0,0,1.0,1,1.0,4,14.0,3,9.666666666666666
4145,1,1,0,0,1,0.0,0,1.0,4,15.0,3,10.666666666666666
4146,1,1,0,0,0,1.0,0,0.0,4,16.0,3,11.666666666666666
4147,1,1,0,0,0,0.0,0,0.0,4,17.0,3,12.666666666666666
4148,1,1,0,0,0,0.0,1,0.0,4,18.0,3,13.666666666666666
4149,1,1,0,0,0,0.0,0,1.0,4,19.0,3,14.666666666666666
4150,1,1,0,0,0,0.0,0,0.0,4,20.0,3,15.666666666666666
4151,1,1,0,0,0,0.0,1,0.0,4,21.0,3,16.666666666666668
4152,1,1,0,0,1,0.0,0,1.0,5,22.0,3,17.666666666666668
4153,1,1,0,0,0,1.0,1,0.0,5,18.6,3,18.666666666666668
4154,1,1,0,0,1,0.0,1,1.0,5,19.6,3,19.666666666666668
4155,1,1,0,0,0,1.0,0,1.0,5,20.6,3,20.666666666666668
4156,1,1,0,0,0,0.0,1,0.0,5,21.6,3,21.666666666666668
4157,1,1,0,0,1,0.0,1,1.0,5,22.6,3,22.666666666666668
4158,1,1,0,0,0,1.0,1,1.0,5,23.6,4,23.666666666666668
4159,1,1,0,0,1,0.0,1,1.0,5,24.6,4,18.75
4160,1,1,0,0,0,1.0,0,1.0,5,25.6,4,19.75
4161,1,1,0,0,0,0.0,1,0.0,5,26.6,4,20.75
4162,1,1,0,0,0,0.0,1,1.0,5,27.6,5,21.75
4163,1,1,0,0,0,0.0,1,1.0,5,28.6,5,18.4
4164,1,1,0,0,1,0.0,0,1.0,5,29.6,5,19.4
4165,1,1,0,0,1,1.0,0,0.0,5,30.6,5,20.4
4166,1,1,0,0,0,1.0,0,0.0,5,31.6,5,21.4
4167,1,1,0,0,0,0.0,1,0.0,5,32.6,6,22.4
4168,0,0,1,1,0,0.0,0,1.0,6,33.6,6,19.666666666666668
4169,0,0,1,1,0,0.0,0,0.0,5,29.0,5,20.666666666666668
4170,0,0,1,1,1,0.0,1,0.0,4,25.8,4,17.0
4171,0,0,1,1,1,1.0,1,1.0,4,21.75,3,14.0
4172,0,0,1,1,2,2.0,1,2.0,3,13.5,2,9.666666666666666
4173,0,0,1,1,2,2.0,2,3.0,2,9.333333333333334,1,8.5
4174,0,0,1,1,3,3.0,2,2.5,1,4.5,0,7.0
4175,0,0,1,1,4,3.0,3,3.5,0,4.0,0,0.0
4176,0,0,1,1,4,3.25,4,3.3333333333333335,1,0.0,0,0.0
4177,0,0,1,1,4,4.25,5,3.5,0,1.0,0,0.0
4178,1,1,0,0,5,5.25,6,3.8,0,0.0,0,0.0
4179,1,1,0,0,5,5.2,6,4.166666666666667,0,0.0,0,0.0
4180,1,1,0,0,5,4.4,5,3.6666666666666665,1,0.0,0,0.0
4181,1,1,0,0,4,3.8,4,4.0,1,1.0,0,0.0
4182,1,1,0,0,4,4.0,4,4.5,1,2.0,0,0.0
4183,1,1,0,0,3,3.25,4,4.0,1,3.0,0,0.0
4184,1,1,0,0,2,3.6666666666666665,3,3.5,1,4.0,0,0.0
4185,1,1,0,0,2,4.0,3,3.6666666666666665,1,5.0,0,0.0
4186,1,1,0,0,1,2.5,3,2.6666666666666665,1,6.0,0,0.0
4187,1,1,0,0,0,2.0,2,2.3333333333333335,1,7.0,0,0.0
4188,1,1,0,0,1,0.0,1,2.5,1,8.0,1,0.0
4189,1,1,0,0,1,1.0,1,3.0,1,9.0,1,1.0
4190,1,1,0,0,0,1.0,1,1.0,1,10.0,1,2.0
4191,1,1,0,0,0,0.0,1,1.0,1,11.0,1,3.0
4192,1,1,0,0,0,0.0,1,1.0,2,12.0,1,4.0
4193,1,1,0,0,1,0.0,0,1.0,2,7.0,1,5.0
4194,1,1,0,0,1,1.0,1,0.0,2,8.0,1,6.0
4195,1,1,0,0,0,1.0,0,1.0,2,9.0,1,7.0
4196,1,1,0,0,1,0.0,1,0.0,3,10.0,1,8.0
4197,1,1,0,0,1,1.0,0,1.0,3,7.666666666666667,1,9.0
4198,1,1,0,0,0,1.0,0,0.0,3,8.666666666666666,1,10.0
4199,1,1,0,0,0,0.0,1,0.0,3,9.666666666666666,2,11.0
4200,1,1,0,0,0,0.0,0,1.0,3,10.666666666666666,3,6.5
4201,1,1,0,0,0,0.0,0,0.0,3,11.666666666666666,4,5.333333333333333
4202,1,1,0,0,0,0.0,0,0.0,4,12.666666666666666,4,5.0
4203,1,1,0,0,1,0.0,1,0.0,4,10.5,5,6.0
4204,1,1,0,0,1,1.0,0,1.0,4,11.5,5,5.8
