timestep,light_state_north,light_state_south,light_state_east,light_state_west,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
4563,1,1,0,0,0,0,2,2,0.0,0.0,5.5,5.5
4564,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
4565,1,1,0,0,0,0,2,2,0.0,0.0,7.5,7.5
4566,1,1,0,0,0,0,2,2,0.0,0.0,8.5,8.5
4567,1,1,0,0,0,0,2,2,0.0,0.0,9.5,9.5
4568,1,1,0,0,0,0,3,3,0.0,0.0,7.0,7.0
4569,1,1,0,0,0,0,3,3,0.0,0.0,8.0,8.0
4570,1,1,0,0,0,0,3,3,0.0,0.0,9.0,9.0
4571,1,1,0,0,0,0,3,3,0.0,0.0,10.0,10.0
4572,1,1,0,0,0,0,3,3,0.0,0.0,11.0,11.0
4573,1,1,0,0,0,0,3,3,0.0,0.0,12.0,12.0
4574,1,1,0,0,0,0,3,3,0.0,0.0,13.0,13.0
4575,1,1,0,0,0,0,3,3,0.0,0.0,14.0,14.0
4576,1,1,0,0,0,0,4,4,0.0,0.0,11.25,11.25
4577,0,0,1,1,0,0,5,5,0.0,0.0,9.8,9.8
4578,0,0,1,1,0,0,4,4,0.0,0.0,8.25,8.25
4579,0,0,1,1,0,0,3,3,0.0,0.0,5.333333333333333,5.333333333333333
4580,0,0,1,1,0,0,2,2,0.0,0.0,3.5,3.5
4581,0,0,1,1,1,1,1,1,0.0,0.0,4.0,4.0
4582,0,0,1,1,2,2,1,1,0.5,0.5,0.0,0.0
4583,0,0,1,1,3,3,0,0,1.0,1.0,0.0,0.0
4584,0,0,1,1,4,4,0,0,1.5,1.5,0.0,0.0
4585,1,1,0,0,5,5,0,0,2.0,2.0,0.0,0.0
4586,1,1,0,0,4,4,0,0,2.5,2.5,0.0,0.0
4587,1,1,0,0,3,3,0,0,3.0,3.0,0.0,0.0
4588,1,1,0,0,3,3,0,0,2.3333333333333335,2.3333333333333335,0.0,0.0
4589,1,1,0,0,3,3,0,0,1.6666666666666667,1.6666666666666667,0.0,0.0
4590,1,1,0,0,2,2,0,0,1.5,1.5,0.0,0.0
4591,1,1,0,0,2,2,0,0,1.0,1.0,0.0,0.0
4592,1,1,0,0,1,1,0,0,1.0,1.0,0.0,0.0
4593,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4594,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
4595,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
4596,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
4597,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
4598,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
4599,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
4600,1,1,0,0,0,0,1,1,0.0,0.0,6.0,6.0
4601,1,1,0,0,0,0,1,1,0.0,0.0,7.0,7.0
4602,1,1,0,0,0,0,1,1,0.0,0.0,8.0,8.0
4603,1,1,0,0,0,0,1,1,0.0,0.0,9.0,9.0
4604,1,1,0,0,0,0,1,1,0.0,0.0,10.0,10.0
4605,1,1,0,0,0,0,1,1,0.0,0.0,11.0,11.0
4606,1,1,0,0,0,0,1,1,0.0,0.0,12.0,12.0
4607,1,1,0,0,0,0,1,1,0.0,0.0,13.0,13.0
4608,1,1,0,0,0,0,1,1,0.0,0.0,14.0,14.0
4609,1,1,0,0,0,0,1,1,0.0,0.0,15.0,15.0
4610,1,1,0,0,0,0,1,1,0.0,0.0,16.0,16.0
4611,1,1,0,0,0,0,1,1,0.0,0.0,17.0,17.0
4612,1,1,0,0,0,0,1,1,0.0,0.0,18.0,18.0
4613,1,1,0,0,0,0,1,1,0.0,0.0,19.0,19.0
4614,1,1,0,0,0,0,2,2,0.0,0.0,10.0,10.0
4615,1,1,0,0,0,0,2,2,0.0,0.0,11.0,11.0
4616,1,1,0,0,0,0,2,2,0.0,0.0,12.0,12.0
4617,1,1,0,0,0,0,2,2,0.0,0.0,13.0,13.0
4618,1,1,0,0,0,0,2,2,0.0,0.0,14.0,14.0
4619,1,1,0,0,0,0,3,3,0.0,0.0,10.0,10.0
4620,1,1,0,0,0,0,3,3,0.0,0.0,11.0,11.0
4621,1,1,0,0,0,0,3,3,0.0,0.0,12.0,12.0
4622,1,1,0,0,0,0,4,4,0.0,0.0,9.75,9.75
4623,1,1,0,0,0,0,4,4,0.0,0.0,10.75,10.75
4624,1,1,0,0,0,0,4,4,0.0,0.0,11.75,11.75
4625,0,0,1,1,0,0,5,5,0.0,0.0,10.2,10.2
4626,0,0,1,1,0,0,4,4,0.0,0.0,6.0,6.0
4627,0,0,1,1,0,0,3,3,0.0,0.0,5.0,5.0
4628,0,0,1,1,0,0,2,2,0.0,0.0,4.5,4.5
4629,0,0,1,1,1,1,1,1,0.0,0.0,4.0,4.0
4630,0,0,1,1,2,2,0,0,0.5,0.5,0.0,0.0
4631,0,0,1,1,2,2,0,0,1.5,1.5,0.0,0.0
4632,0,0,1,1,2,2,0,0,2.5,2.5,0.0,0.0
4633,0,0,1,1,2,2,0,0,3.5,3.5,0.0,0.0
4634,0,0,1,1,2,2,0,0,4.5,4.5,0.0,0.0
4635,0,0,1,1,2,2,0,0,5.5,5.5,0.0,0.0
4636,0,0,1,1,3,3,0,0,4.333333333333333,4.333333333333333,0.0,0.0
4637,0,0,1,1,3,3,0,0,5.333333333333333,5.333333333333333,0.0,0.0
4638,0,0,1,1,3,3,0,0,6.333333333333333,6.333333333333333,0.0,0.0
4639,0,0,1,1,4,4,0,0,5.5,5.5,0.0,0.0
4640,0,0,1,1,4,4,0,0,6.5,6.5,0.0,0.0
4641,0,0,1,1,4,4,0,0,7.5,7.5,0.0,0.0
4642,1,1,0,0,5,5,0,0,6.8,6.8,0.0,0.0
4643,1,1,0,0,5,5,1,1,5.0,5.0,0.0,0.0
4644,1,1,0,0,4,4,1,1,4.0,4.0,1.0,1.0
4645,1,1,0,0,3,3,1,1,3.6666666666666665,3.6666666666666665,2.0,2.0
4646,1,1,0,0,3,3,1,1,2.3333333333333335,2.3333333333333335,3.0,3.0
4647,1,1,0,0,2,2,1,1,2.5,2.5,4.0,4.0
4648,1,1,0,0,2,2,2,2,1.0,1.0,2.5,2.5
4649,1,1,0,0,1,1,2,2,1.0,1.0,3.5,3.5
4650,1,1,0,0,1,1,2,2,0.0,0.0,4.5,4.5
4651,1,1,0,0,0,0,2,2,0.0,0.0,5.5,5.5
4652,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
4653,1,1,0,0,0,0,2,2,0.0,0.0,7.5,7.5
4654,1,1,0,0,0,0,2,2,0.0,0.0,8.5,8.5
4655,1,1,0,0,0,0,2,2,0.0,0.0,9.5,9.5
4656,1,1,0,0,0,0,2,2,0.0,0.0,10.5,10.5
4657,1,1,0,0,0,0,2,2,0.0,0.0,11.5,11.5
4658,1,1,0,0,0,0,2,2,0.0,0.0,12.5,12.5
4659,1,1,0,0,0,0,2,2,0.0,0.0,13.5,13.5
4660,1,1,0,0,0,0,2,2,0.0,0.0,14.5,14.5
4661,1,1,0,0,0,0,2,2,0.0,0.0,15.5,15.5
4662,1,1,0,0,0,0,2,2,0.0,0.0,16.5,16.5
4663,1,1,0,0,0,0,3,3,0.0,0.0,11.666666666666666,11.666666666666666
4664,1,1,0,0,0,0,3,3,0.0,0.0,12.666666666666666,12.666666666666666
4665,1,1,0,0,0,0,3,3,0.0,0.0,13.666666666666666,13.666666666666666
4666,1,1,0,0,0,0,3,3,0.0,0.0,14.666666666666666,14.666666666666666
4667,1,1,0,0,0,0,3,3,0.0,0.0,15.666666666666666,15.666666666666666
4668,1,1,0,0,0,0,3,3,0.0,0.0,16.666666666666668,16.666666666666668
4669,1,1,0,0,0,0,3,3,0.0,0.0,17.666666666666668,17.666666666666668
4670,1,1,0,0,0,0,3,3,0.0,0.0,18.666666666666668,18.666666666666668
4671,1,1,0,0,0,0,3,3,0.0,0.0,19.666666666666668,19.666666666666668
4672,1,1,0,0,0,0,3,3,0.0,0.0,20.666666666666668,20.666666666666668
4673,1,1,0,0,0,0,3,3,0.0,0.0,21.666666666666668,21.666666666666668
4674,1,1,0,0,0,0,3,3,0.0,0.0,22.666666666666668,22.666666666666668
4675,1,1,0,0,0,0,3,3,0.0,0.0,23.666666666666668,23.666666666666668
4676,1,1,0,0,0,0,3,3,0.0,0.0,24.666666666666668,24.666666666666668
4677,1,1,0,0,0,0,3,3,0.0,0.0,25.666666666666668,25.666666666666668
4678,1,1,0,0,0,0,3,3,0.0,0.0,26.666666666666668,26.666666666666668
4679,1,1,0,0,0,0,3,3,0.0,0.0,27.666666666666668,27.666666666666668
4680,1,1,0,0,0,0,4,4,0.0,0.0,21.5,21.5
4681,1,1,0,0,0,0,4,4,0.0,0.0,22.5,22.5
4682,1,1,0,0,0,0,4,4,0.0,0.0,23.5,23.5
4683,0,0,1,1,0,0,5,5,0.0,0.0,19.6,19.6
4684,0,0,1,1,0,0,4,4,0.0,0.0,15.5,15.5
4685,0,0,1,1,0,0,3,3,0.0,0.0,9.666666666666666,9.666666666666666
4686,0,0,1,1,0,0,2,2,0.0,0.0,4.5,4.5
4687,0,0,1,1,0,0,1,1,0.0,0.0,4.0,4.0
4688,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0
4689,0,0,1,1,1,1,0,0,1.0,1.0,0.0,0.0
4690,0,0,1,1,1,1,0,0,2.0,2.0,0.0,0.0
4691,0,0,1,1,2,2,0,0,1.5,1.5,0.0,0.0
4692,0,0,1,1,2,2,0,0,2.5,2.5,0.0,0.0
4693,0,0,1,1,2,2,0,0,3.5,3.5,0.0,0.0
4694,0,0,1,1,2,2,0,0,4.5,4.5,0.0,0.0
4695,0,0,1,1,3,3,0,0,3.6666666666666665,3.6666666666666665,0.0,0.0
4696,0,0,1,1,3,3,0,0,4.666666666666667,4.666666666666667,0.0,0.0
4697,0,0,1,1,4,4,0,0,4.25,4.25,0.0,0.0
4698,0,0,1,1,4,4,0,0,5.25,5.25,0.0,0.0
4699,0,0,1,1,4,4,0,0,6.25,6.25,0.0,0.0
4700,0,0,1,1,4,4,0,0,7.25,7.25,0.0,0.0
4701,0,0,1,1,4,4,0,0,8.25,8.25,0.0,0.0
4702,1,1,0,0,5,5,0,0,7.4,7.4,0.0,0.0
4703,1,1,0,0,5,5,0,0,5.4,5.4,0.0,0.0
4704,1,1,0,0,4,4,0,0,4.75,4.75,0.0,0.0
4705,1,1,0,0,3,3,0,0,4.333333333333333,4.333333333333333,0.0,0.0
4706,1,1,0,0,2,2,0,0,3.5,3.5,0.0,0.0
4707,1,1,0,0,2,2,1,1,2.0,2.0,0.0,0.0
4708,1,1,0,0,2,2,1,1,0.5,0.5,1.0,1.0
4709,1,1,0,0,2,2,1,1,0.5,0.5,2.0,2.0
4710,1,1,0,0,1,1,1,1,1.0,1.0,3.0,3.0
4711,1,1,0,0,0,0,1,1,0.0,0.0,4.0,4.0
4712,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
4713,1,1,0,0,0,0,1,1,0.0,0.0,6.0,6.0
4714,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
4715,1,1,0,0,0,0,3,3,0.0,0.0,3.0,3.0
4716,1,1,0,0,0,0,4,4,0.0,0.0,3.0,3.0
4717,1,1,0,0,0,0,4,4,0.0,0.0,4.0,4.0
4718,1,1,0,0,0,0,4,4,0.0,0.0,5.0,5.0
4719,1,1,0,0,0,0,4,4,0.0,0.0,6.0,6.0
4720,0,0,1,1,0,0,5,5,0.0,0.0,5.6,5.6
4721,0,0,1,1,0,0,4,4,0.0,0.0,4.75,4.75
4722,0,0,1,1,0,0,3,3,0.0,0.0,5.0,5.0
4723,0,0,1,1,0,0,2,2,0.0,0.0,5.0,5.0
4724,0,0,1,1,1,1,1,1,0.0,0.0,4.0,4.0
4725,0,0,1,1,2,2,0,0,0.5,0.5,0.0,0.0
4726,0,0,1,1,3,3,0,0,1.0,1.0,0.0,0.0
4727,0,0,1,1,4,4,0,0,1.5,1.5,0.0,0.0
4728,0,0,1,1,4,4,0,0,2.5,2.5,0.0,0.0
4729,0,0,1,1,4,4,0,0,3.5,3.5,0.0,0.0
4730,1,1,0,0,5,5,0,0,3.6,3.6,0.0,0.0
4731,1,1,0,0,4,4,0,0,4.0,4.0,0.0,0.0
4732,1,1,0,0,4,4,0,0,3.25,3.25,0.0,0.0
4733,1,1,0,0,4,4,0,0,2.5,2.5,0.0,0.0
4734,1,1,0,0,3,3,0,0,2.3333333333333335,2.3333333333333335,0.0,0.0
4735,1,1,0,0,3,3,1,1,1.6666666666666667,1.6666666666666667,0.0,0.0
4736,1,1,0,0,2,2,1,1,2.0,2.0,1.0,1.0
4737,1,1,0,0,1,1,1,1,2.0,2.0,2.0,2.0
4738,1,1,0,0,1,1,2,2,0.0,0.0,1.5,1.5
4739,1,1,0,0,0,0,2,2,0.0,0.0,2.5,2.5
4740,1,1,0,0,0,0,2,2,0.0,0.0,3.5,3.5
4741,1,1,0,0,0,0,2,2,0.0,0.0,4.5,4.5
4742,1,1,0,0,0,0,2,2,0.0,0.0,5.5,5.5
4743,1,1,0,0,0,0,3,3,0.0,0.0,4.333333333333333,4.333333333333333
4744,1,1,0,0,0,0,3,3,0.0,0.0,5.333333333333333,5.333333333333333
4745,1,1,0,0,0,0,3,3,0.0,0.0,6.333333333333333,6.333333333333333
4746,1,1,0,0,0,0,3,3,0.0,0.0,7.333333333333333,7.333333333333333
4747,1,1,0,0,0,0,3,3,0.0,0.0,8.333333333333334,8.333333333333334
4748,1,1,0,0,0,0,3,3,0.0,0.0,9.333333333333334,9.333333333333334
4749,1,1,0,0,0,0,3,3,0.0,0.0,10.333333333333334,10.333333333333334
4750,1,1,0,0,0,0,3,3,0.0,0.0,11.333333333333334,11.333333333333334
4751,1,1,0,0,0,0,3,3,0.0,0.0,12.333333333333334,12.333333333333334
4752,1,1,0,0,0,0,4,4,0.0,0.0,10.0,10.0
4753,1,1,0,0,0,0,4,4,0.0,0.0,11.0,11.0
4754,1,1,0,0,0,0,4,4,0.0,0.0,12.0,12.0
4755,1,1,0,0,0,0,4,4,0.0,0.0,13.0,13.0
4756,1,1,0,0,0,0,4,4,0.0,0.0,14.0,14.0
4757,1,1,0,0,0,0,4,4,0.0,0.0,15.0,15.0
4758,1,1,0,0,0,0,4,4,0.0,0.0,16.0,16.0
4759,1,1,0,0,0,0,4,4,0.0,0.0,17.0,17.0
4760,1,1,0,0,0,0,4,4,0.0,0.0,18.0,18.0
4761,1,1,0,0,0,0,4,4,0.0,0.0,19.0,19.0
4762,0,0,1,1,0,0,5,5,0.0,0.0,16.0,16.0
4763,0,0,1,1,0,0,4,4,0.0,0.0,14.25,14.25
4764,0,0,1,1,1,1,4,4,0.0,0.0,8.75,8.75
4765,0,0,1,1,2,2,3,3,0.5,0.5,5.666666666666667,5.666666666666667
4766,0,0,1,1,3,3,2,2,1.0,1.0,3.0,3.0
4767,0,0,1,1,3,3,1,1,2.0,2.0,3.0,3.0
4768,0,0,1,1,3,3,0,0,3.0,3.0,0.0,0.0
4769,0,0,1,1,3,3,0,0,4.0,4.0,0.0,0.0
4770,0,0,1,1,4,4,0,0,3.75,3.75,0.0,0.0
4771,0,0,1,1,4,4,0,0,4.75,4.75,0.0,0.0
4772,0,0,1,1,4,4,0,0,5.75,5.75,0.0,0.0
4773,0,0,1,1,4,4,0,0,6.75,6.75,0.0,0.0
4774,0,0,1,1,4,4,0,0,7.75,7.75,0.0,0.0
4775,0,0,1,1,4,4,0,0,8.75,8.75,0.0,0.0
4776,1,1,0,0,5,5,0,0,7.8,7.8,0.0,0.0
4777,1,1,0,0,4,4,0,0,7.75,7.75,0.0,0.0
4778,1,1,0,0,3,3,0,0,7.333333333333333,7.333333333333333,0.0,0.0
4779,1,1,0,0,3,3,0,0,4.0,4.0,0.0,0.0
4780,1,1,0,0,3,3,0,0,1.6666666666666667,1.6666666666666667,0.0,0.0
4781,1,1,0,0,2,2,0,0,1.5,1.5,0.0,0.0
4782,1,1,0,0,1,1,1,1,2.0,2.0,0.0,0.0
4783,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
4784,1,1,0,0,0,0,1,1,0.0,0.0,2.0,2.0
4785,1,1,0,0,0,0,1,1,0.0,0.0,3.0,3.0
4786,1,1,0,0,0,0,2,2,0.0,0.0,2.0,2.0
4787,1,1,0,0,0,0,2,2,0.0,0.0,3.0,3.0
4788,1,1,0,0,0,0,3,3,0.0,0.0,2.6666666666666665,2.6666666666666665
4789,1,1,0,0,0,0,3,3,0.0,0.0,3.6666666666666665,3.6666666666666665
4790,1,1,0,0,0,0,3,3,0.0,0.0,4.666666666666667,4.666666666666667
4791,1,1,0,0,0,0,3,3,0.0,0.0,5.666666666666667,5.666666666666667
4792,1,1,0,0,0,0,3,3,0.0,0.0,6.666666666666667,6.666666666666667
4793,1,1,0,0,0,0,3,3,0.0,0.0,7.666666666666667,7.666666666666667
4794,1,1,0,0,0,0,3,3,0.0,0.0,8.666666666666666,8.666666666666666
4795,1,1,0,0,0,0,3,3,0.0,0.0,9.666666666666666,9.666666666666666
4796,1,1,0,0,0,0,3,3,0.0,0.0,10.666666666666666,10.666666666666666
4797,1,1,0,0,0,0,3,3,0.0,0.0,11.666666666666666,11.666666666666666
4798,1,1,0,0,0,0,3,3,0.0,0.0,12.666666666666666,12.666666666666666
4799,1,1,0,0,0,0,3,3,0.0,0.0,13.666666666666666,13.666666666666666
4800,1,1,0,0,0,0,3,3,0.0,0.0,14.666666666666666,14.666666666666666
4801,1,1,0,0,0,0,4,4,0.0,0.0,11.75,11.75
4802,1,1,0,0,0,0,4,4,0.0,0.0,12.75,12.75
4803,0,0,1,1,0,0,5,5,0.0,0.0,11.0,11.0
4804,0,0,1,1,0,0,4,4,0.0,0.0,9.5,9.5
4805,0,0,1,1,0,0,3,3,0.0,0.0,7.666666666666667,7.666666666666667
4806,0,0,1,1,1,1,3,3,0.0,0.0,2.6666666666666665,2.6666666666666665
4807,0,0,1,1,1,1,2,2,1.0,1.0,2.5,2.5
4808,0,0,1,1,1,1,1,1,2.0,2.0,2.0,2.0
4809,0,0,1,1,1,1,0,0,3.0,3.0,0.0,0.0
4810,0,0,1,1,1,1,0,0,4.0,4.0,0.0,0.0
4811,0,0,1,1,1,1,0,0,5.0,5.0,0.0,0.0
4812,0,0,1,1,2,2,0,0,3.0,3.0,0.0,0.0
4813,0,0,1,1,3,3,0,0,2.6666666666666665,2.6666666666666665,0.0,0.0
4814,0,0,1,1,3,3,0,0,3.6666666666666665,3.6666666666666665,0.0,0.0
4815,0,0,1,1,3,3,0,0,4.666666666666667,4.666666666666667,0.0,0.0
4816,0,0,1,1,4,4,0,0,4.25,4.25,0.0,0.0
4817,0,0,1,1,4,4,0,0,5.25,5.25,0.0,0.0
4818,0,0,1,1,4,4,0,0,6.25,6.25,0.0,0.0
4819,1,1,0,0,5,5,0,0,5.8,5.8,0.0,0.0
4820,1,1,0,0,4,4,0,0,5.0,5.0,0.0,0.0
4821,1,1,0,0,3,3,0,0,5.0,5.0,0.0,0.0
4822,1,1,0,0,2,2,0,0,4.5,4.5,0.0,0.0
4823,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
4824,1,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0
4825,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
4826,1,1,0,0,0,0,2,2,0.0,0.0,1.0,1.0
4827,1,1,0,0,0,0,2,2,0.0,0.0,2.0,2.0
4828,1,1,0,0,0,0,2,2,0.0,0.0,3.0,3.0
4829,1,1,0,0,0,0,2,2,0.0,0.0,4.0,4.0
4830,1,1,0,0,0,0,2,2,0.0,0.0,5.0,5.0
4831,1,1,0,0,0,0,2,2,0.0,0.0,6.0,6.0
4832,1,1,0,0,0,0,3,3,0.0,0.0,4.666666666666667,4.666666666666667
4833,1,1,0,0,0,0,3,3,0.0,0.0,5.666666666666667,5.666666666666667
4834,1,1,0,0,0,0,3,3,0.0,0.0,6.666666666666667,6.666666666666667
4835,1,1,0,0,0,0,3,3,0.0,0.0,7.666666666666667,7.666666666666667
4836,1,1,0,0,0,0,3,3,0.0,0.0,8.666666666666666,8.666666666666666
4837,1,1,0,0,0,0,3,3,0.0,0.0,9.666666666666666,9.666666666666666
4838,1,1,0,0,0,0,3,3,0.0,0.0,10.666666666666666,10.666666666666666
4839,1,1,0,0,0,0,3,3,0.0,0.0,11.666666666666666,11.666666666666666
4840,1,1,0,0,0,0,3,3,0.0,0.0,12.666666666666666,12.666666666666666
4841,1,1,0,0,0,0,4,4,0.0,0.0,10.25,10.25
4842,1,1,0,0,0,0,4,4,0.0,0.0,11.25,11.25
4843,1,1,0,0,0,0,4,4,0.0,0.0,12.25,12.25
4844,1,1,0,0,0,0,4,4,0.0,0.0,13.25,13.25
4845,1,1,0,0,0,0,4,4,0.0,0.0,14.25,14.25
4846,1,1,0,0,0,0,4,4,0.0,0.0,15.25,15.25
4847,0,0,1,1,0,0,5,5,0.0,0.0,13.0,13.0
4848,0,0,1,1,0,0,4,4,0.0,0.0,11.5,11.5
4849,0,0,1,1,0,0,3,3,0.0,0.0,9.0,9.0
4850,0,0,1,1,0,0,3,3,0.0,0.0,4.0,4.0
4851,0,0,1,1,0,0,2,2,0.0,0.0,2.5,2.5
4852,0,0,1,1,1,1,1,1,0.0,0.0,2.0,2.0
4853,0,0,1,1,2,2,1,1,0.5,0.5,0.0,0.0
4854,0,0,1,1,3,3,0,0,1.0,1.0,0.0,0.0
4855,0,0,1,1,4,4,0,0,1.5,1.5,0.0,0.0
4856,0,0,1,1,4,4,0,0,2.5,2.5,0.0,0.0
4857,1,1,0,0,5,5,0,0,2.8,2.8,0.0,0.0
4858,1,1,0,0,5,5,0,0,2.6,2.6,0.0,0.0
4859,1,1,0,0,5,5,1,1,2.4,2.4,0.0,0.0
4860,1,1,0,0,4,4,1,1,2.75,2.75,1.0,1.0
4861,1,1,0,0,3,3,1,1,3.0,3.0,2.0,2.0
4862,1,1,0,0,2,2,1,1,3.5,3.5,3.0,3.0
4863,1,1,0,0,1,1,1,1,4.0,4.0,4.0,4.0
4864,1,1,0,0,0,0,1,1,0.0,0.0,5.0,5.0
4865,1,1,0,0,0,0,1,1,0.0,0.0,6.0,6.0
4866,1,1,0,0,0,0,1,1,0.0,0.0,7.0,7.0
4867,1,1,0,0,0,0,1,1,0.0,0.0,8.0,8.0
4868,1,1,0,0,0,0,1,1,0.0,0.0,9.0,9.0
4869,1,1,0,0,0,0,1,1,0.0,0.0,10.0,10.0
4870,1,1,0,0,0,0,2,2,0.0,0.0,5.5,5.5
4871,1,1,0,0,0,0,2,2,0.0,0.0,6.5,6.5
4872,1,1,0,0,0,0,2,2,0.0,0.0,7.5,7.5
4873,1,1,0,0,0,0,2,2,0.0,0.0,8.5,8.5
4874,1,1,0,0,0,0,3,3,0.0,0.0,6.333333333333333,6.333333333333333
4875,1,1,0,0,0,0,4,4,0.0,0.0,5.5,5.5
4876,1,1,0,0,0,0,4,4,0.0,0.0,6.5,6.5
4877,1,1,0,0,0,0,4,4,0.0,0.0,7.5,7.5
4878,1,1,0,0,0,0,4,4,0.0,0.0,8.5,8.5
4879,1,1,0,0,0,0,4,4,0.0,0.0,9.5,9.5
4880,1,1,0,0,0,0,4,4,0.0,0.0,10.5,10.5
4881,0,0,1,1,0,0,5,5,0.0,0.0,9.2,9.2
4882,0,0,1,1,0,0,4,4,0.0,0.0,7.0,7.0
4883,0,0,1,1,0,0,3,3,0.0,0.0,6.333333333333333,6.333333333333333
4884,0,0,1,1,0,0,2,2,0.0,0.0,6.0,6.0
4885,0,0,1,1,0,0,1,1,0.0,0.0,4.0,4.0
4886,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
4887,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
4888,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
4889,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0
4890,0,0,1,1,2,2,0,0,0.5,0.5,0.0,0.0
4891,0,0,1,1,3,3,0,0,1.0,1.0,0.0,0.0
4892,0,0,1,1,3,3,0,0,2.0,2.0,0.0,0.0
4893,0,0,1,1,3,3,0,0,3.0,3.0,0.0,0.0
4894,0,0,1,1,4,4,0,0,3.0,3.0,0.0,0.0
4895,0,0,1,1,4,4,0,0,4.0,4.0,0.0,0.0
4896,0,0,1,1,4,4,0,0,5.0,5.0,0.0,0.0
4897,0,0,1,1,4,4,0,0,6.0,6.0,0.0,0.0
4898,1,1,0,0,5,5,0,0,5.6,5.6,0.0,0.0
4899,1,1,0,0,4,4,0,0,5.75,5.75,0.0,0.0
4900,1,1,0,0,3,3,0,0,5.666666666666667,5.666666666666667,0.0,0.0
4901,1,1,0,0,2,2,0,0,5.0,5.0,0.0,0.0
4902,1,1,0,0,1,1,0,0,4.0,4.0,0.0,0.0
4903,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4904,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0
4905,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0
4906,1,1,0,0,0,0,2,2,0.0,0.0,1.0,1.0
4907,1,1,0,0,0,0,2,2,0.0,0.0,2.0,2.0
4908,1,1,0,0,0,0,2,2,0.0,0.0,3.0,3.0
4909,1,1,0,0,0,0,3,3,0.0,0.0,2.6666666666666665,2.6666666666666665
4910,1,1,0,0,0,0,3,3,0.0,0.0,3.6666666666666665,3.6666666666666665
4911,1,1,0,0,0,0,4,4,0.0,0.0,3.5,3.5
4912,1,1,0,0,0,0,4,4,0.0,0.0,4.5,4.5
4913,0,0,1,1,0,0,5,5,0.0,0.0,4.4,4.4
4914,0,0,1,1,0,0,4,4,0.0,0.0,4.25,4.25
4915,0,0,1,1,0,0,3,3,0.0,0.0,4.0,4.0
4916,0,0,1,1,0,0,2,2,0.0,0.0,4.0,4.0
4917,0,0,1,1,0,0,1,1,0.0,0.0,4.0,4.0
4918,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0
4919,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0
4920,0,0,1,1,1,1,0,0,1.0,1.0,0.0,0.0
4921,0,0,1,1,1,1,0,0,2.0,2.0,0.0,0.0
4922,0,0,1,1,1,1,0,0,3.0,3.0,0.0,0.0
4923,0,0,1,1,2,2,0,0,2.0,2.0,0.0,0.0
4924,0,0,1,1,2,2,0,0,3.0,3.0,0.0,0.0
4925,0,0,1,1,2,2,0,0,4.0,4.0,0.0,0.0
4926,0,0,1,1,2,2,0,0,5.0,5.0,0.0,0.0
4927,0,0,1,1,2,2,0,0,6.0,6.0,0.0,0.0
4928,0,0,1,1,2,2,0,0,7.0,7.0,0.0,0.0
4929,0,0,1,1,3,3,0,0,5.333333333333333,5.333333333333333,0.0,0.0
4930,0,0,1,1,4,4,0,0,4.75,4.75,0.0,0.0
4931,0,0,1,1,4,4,0,0,5.75,5.75,0.0,0.0
4932,0,0,1,1,4,4,0,0,6.75,6.75,0.0,0.0
4933,1,1,0,0,5,5,0,0,6.2,6.2,0.0,0.0
4934,1,1,0,0,5,5,1,1,4.2,4.2,0.0,0.0
4935,1,1,0,0,4,4,1,1,3.5,3.5,1.0,1.0
4936,1,1,0,0,3,3,1,1,3.6666666666666665,3.6666666666666665,2.0,2.0
4937,1,1,0,0,3,3,2,2,2.3333333333333335,2.3333333333333335,1.5,1.5
4938,1,1,0,0,2,2,2,2,2.5,2.5,2.5,2.5
4939,1,1,0,0,1,1,2,2,2.0,2.0,3.5,3.5
4940,1,1,0,0,0,0,2,2,0.0,0.0,4.5,4.5
